Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Raw 12	Raw 13	Raw 14	Raw 15	Raw 16	Raw 17	Raw 18	Raw 19	Raw 20	Raw 21	Raw 22	Raw 23	Raw 24	Raw 25	Raw 26	Raw 27	Raw 28	Raw 29	Raw 30	Raw 31	Raw 32	Raw 33	Raw 34	Raw 35	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Ratio 12	Ratio 13	Ratio 14	Ratio 15	Ratio 16	Ratio 17	Ratio 18	Ratio 19	Ratio 20	Ratio 21	Ratio 22	Ratio 23	Ratio 24	Ratio 25	Ratio 26	Ratio 27	Ratio 28	Ratio 29	Ratio 30	Ratio 31	Ratio 32	Ratio 33	Ratio 34	Ratio 35	Control Ratio Std	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
A204 Brivanib	1	1.0	1.0	1.0	1.0803	1.0434	1.0276	1.0411	1.0354	1.0294	1.024	0.9913	1.0469	1.1526	1.0149	1.0454	1.1386	1.0361	1.0005	1.1056	1.0107	0.9728	1.0228	1.0307	0.9719	1.0141	1.0334	0.9773	0.9802	0.9805	0.9991	1.0087	0.8774	0.964	0.6298	0.639	0.6578	1.0	1.0	1.0	1.0803	1.0434	1.0276	1.0411	1.0354	1.0294	1.024	0.9913	1.0469	1.1526	1.0149	1.0454	1.1386	1.0361	1.0005	1.1056	1.0107	0.9728	1.0228	1.0307	0.9719	1.0141	1.0334	0.9773	0.9802	0.9805	0.9991	1.0087	0.8774	0.964	0.6298	0.639	0.6578	0.0	0.0	4.855831492214178	1.5214392302353026	1.0335426370516339	0.0001	-0.633516086016613	1.0043389617533947	0.04252236188902612	0.8704272641364318	1.6615554311638425	1.430471736969809	0.009662740173830248	3.460385041857821	0.9893686147186148	0.11814126757061752	57.11262597929384	6.330333727533174e-13	12.198573393899608	7.033121836964206	3.4595472103396614	down
A204 Brivanib_alaninate	1	1.0	1.0	1.0	1.0589	1.0467	1.0431	1.0307	0.998	1.1073	1.0251	1.0488	1.1251	1.0772	1.0953	1.1711	1.0603	1.0512	1.1237	1.0234	1.0671	1.0399	1.0309	1.0751	0.9702	1.0116	1.1025	1.0316	0.9792	0.9193	1.0982	0.9114	0.9373	1.0246	0.5275	0.608	0.5665	1.0	1.0	1.0	1.0589	1.0467	1.0431	1.0307	0.998	1.1073	1.0251	1.0488	1.1251	1.0772	1.0953	1.1711	1.0603	1.0512	1.1237	1.0234	1.0671	1.0399	1.0309	1.0751	0.9702	1.0116	1.1025	1.0316	0.9792	0.9193	1.0982	0.9114	0.9373	1.0246	0.5275	0.608	0.5665	0.0	0.0	4.960433413755012	1.721875227658772	1.055449861815005	0.0001	-0.8132990976326401	1.0209721628123742	0.04924822430530112	0.8861134300066718	1.2884841356065746	1.7188360615565184	0.011006729091003926	2.826726758488602	1.0020876623376624	0.14595427342381842	66.15714948731913	1.1571508939837332e-13	12.936610004789353	10.168748998240101	4.6529840207526165	down
A204 Buparlisib	1	1.0	1.0	1.0	1.0728	1.0457	1.027	1.0401	1.0056	1.043	1.0799	1.0157	1.0495	1.0308	1.0039	1.0168	0.9576	1.0309	1.0878	0.9921	0.9895	1.0562	0.903	0.8641	0.8688	0.6695	0.6636	0.6852	0.3616	0.256	0.3776	0.1689	0.1737	0.1804	0.1642	0.1522	0.1474	1.0	1.0	1.0	1.0728	1.0457	1.027	1.0401	1.0056	1.043	1.0799	1.0157	1.0495	1.0308	1.0039	1.0168	0.9576	1.0309	1.0878	0.9921	0.9895	1.0562	0.903	0.8641	0.8688	0.6695	0.6636	0.6852	0.3616	0.256	0.3776	0.1689	0.1737	0.1804	0.1642	0.1522	0.1474	0.0	0.0	6.33003124844666	1.329186332783132	1.0343225210223996	0.12594504375791424	-2.824314740383608	0.7799620959549447	0.031760963226973526	0.991719877871268	0.03027600978524554	0.1052779750198178	0.008421373912111056	0.020362260290676507	0.7682383116883118	0.3490446864307484	1018.0820301719855	3.2566485624524415e-28	27.487229105304532	134.4559599740058	16.599332077599247	down
A204 Cabozantinib	1	1.0	1.0	1.0	1.0934	1.0421	0.988	1.1807	1.0482	1.0611	1.1471	1.009	1.0387	1.1077	1.0387	1.0384	0.9786	0.9761	0.9658	0.859	0.7582	0.7391	0.466	0.4271	0.3899	0.4039	0.3614	0.3683	0.3713	0.3513	0.3001	0.3384	0.3141	0.2833	0.2315	0.2316	0.2245	1.0	1.0	1.0	1.0934	1.0421	0.988	1.1807	1.0482	1.0611	1.1471	1.009	1.0387	1.1077	1.0387	1.0384	0.9786	0.9761	0.9658	0.859	0.7582	0.7391	0.466	0.4271	0.3899	0.4039	0.3614	0.3683	0.3713	0.3513	0.3001	0.3384	0.3141	0.2833	0.2315	0.2316	0.2245	0.0	0.0	7.267117768958887	1.545443288304804	1.0673923233122933	0.2994199196010536	-1.7385985088661098	0.7023428201930128	0.05045880815803304	0.9785195472626497	0.043789544994556	0.21088219486041812	0.01571876707957493	0.01777587859275879	0.7057257575757576	0.3443066559066189	387.26354345963017	5.67745468477299e-23	22.245846323463415	51.02138703930009	11.638823098276818	down
A204 Capmatinib	1	1.0	1.0	1.0	1.1296	1.0869	1.0734	1.0755	1.0503	1.0872	1.1134	1.0389	1.0997	1.1086	1.061	1.0808	1.1123	1.0391	1.0558	1.0555	1.0485	1.0766	1.085	1.0922	1.1221	1.0116	1.0679	1.1187	1.0263	1.0232	1.0715	0.9868	0.9282	1.0359	0.8219	0.7517	0.7879	1.0	1.0	1.0	1.1296	1.0869	1.0734	1.0755	1.0503	1.0872	1.1134	1.0389	1.0997	1.1086	1.061	1.0808	1.1123	1.0391	1.0558	1.0555	1.0485	1.0766	1.085	1.0922	1.1221	1.0116	1.0679	1.1187	1.0263	1.0232	1.0715	0.9868	0.9282	1.0359	0.8219	0.7517	0.7879	0.0	0.0	4.624326750768395	1.1501596641673364	1.0782243863258736	0.0001	-0.34521249973284857	1.0513696990955086	0.03300847829868849	0.8626486383508342	2.209564711250471	0.8324643709041867	0.007929369820124018	4.0691500609203	1.0408757575757575	0.08908640730983754	53.41427735682032	1.36274547917547e-12	11.865585250043178	2.912279355531656	1.4128235828202207	down
A204 Cediranib	1	1.0	1.0	1.0	1.0971	1.0819	1.0795	1.0756	1.0734	1.0455	1.0304	1.1533	1.063	1.0588	1.1028	1.095	0.9487	0.9593	1.0428	0.9847	0.8144	0.847	0.4644	0.4475	0.4593	0.343	0.3403	0.3255	0.2755	0.2216	0.2562	0.1863	0.1844	0.1767	0.0087	0.0104	0.0084	1.0	1.0	1.0	1.0971	1.0819	1.0795	1.0756	1.0734	1.0455	1.0304	1.1533	1.063	1.0588	1.1028	1.095	0.9487	0.9593	1.0428	0.9847	0.8144	0.847	0.4644	0.4475	0.4593	0.343	0.3403	0.3255	0.2755	0.2216	0.2562	0.1863	0.1844	0.1767	0.0087	0.0104	0.0084	0.0	0.0	6.993211706851254	1.0509640500932014	1.0919622762812606	0.11001240183923057	-3.0850569177977603	0.6810235994977956	0.06484778312753502	0.9744696259396417	0.06182355711578982	0.14162615307605142	0.021795263881762575	0.03186610354633664	0.6804623376623375	0.4058677631147775	324.46437831900477	5.099344522411486e-22	21.292485645195182	89.37809493174184	14.47229205697719	down
A204 Ceritinib	1	1.0	1.0	1.0	1.1134	1.0404	0.9834	1.1509	1.0704	0.9903	1.1092	1.094	1.0279	1.0996	1.1057	1.0049	1.0802	1.0935	1.0229	1.0648	1.0664	1.0352	1.0741	1.0765	1.0224	1.0454	1.0815	0.9969	1.0102	0.8698	0.9046	0.4675	0.1659	0.3675	0.0019	0.0003	0.0014	1.0	1.0	1.0	1.1134	1.0404	0.9834	1.1509	1.0704	0.9903	1.1092	1.094	1.0279	1.0996	1.1057	1.0049	1.0802	1.0935	1.0229	1.0648	1.0664	1.0352	1.0741	1.0765	1.0224	1.0454	1.0815	0.9969	1.0102	0.8698	0.9046	0.4675	0.1659	0.3675	0.0019	0.0003	0.0014	0.0	0.0	5.6193875887245	2.4431598905464016	1.060747552272276	0.0001	-4.981026523721245	0.9218145920227062	0.0562103363317295	0.973885130063141	0.03251621572584233	0.33520972026369183	0.012228030744288201	0.045077766145773135	0.8922190476190477	0.34784574259709405	317.00670767685017	6.801588127321034e-22	21.167389670469674	131.22988143442592	16.47172414462316	down
A204 Certican	1	1.0	1.0	1.0	0.9601	0.9122	0.8841	0.8422	0.7632	0.7725	0.7276	0.5911	0.6521	0.6537	0.5097	0.6944	0.5844	0.5376	0.6515	0.5675	0.472	0.511	0.5542	0.4593	0.4798	0.5421	0.4772	0.436	0.4925	0.4828	0.4868	0.5047	0.4479	0.3975	0.4319	0.4583	0.3987	1.0	1.0	1.0	0.9601	0.9122	0.8841	0.8422	0.7632	0.7725	0.7276	0.5911	0.6521	0.6537	0.5097	0.6944	0.5844	0.5376	0.6515	0.5675	0.472	0.511	0.5542	0.4593	0.4798	0.5421	0.4772	0.436	0.4925	0.4828	0.4868	0.5047	0.4479	0.3975	0.4319	0.4583	0.3987	0.0	0.0	9.095308072802457	0.5764135809642498	1.0563918154138683	0.4596137329959187	-1.1133985717857027	0.5758677777127301	0.05049055241977167	0.9073795202057163	0.17378412939369617	0.10079159094390552	0.052354655169897575	0.01809497753261039	0.5901885281385281	0.16609412061441448	83.48292170646907	7.562774655091064e-15	14.121318839906483	16.16668402173786	6.406338409387571	down
A204 Cobimetinib	1	1.0	1.0	1.0	1.1409	1.0963	1.066	1.136	1.0892	1.0953	1.1043	1.1083	1.1573	1.088	1.1092	1.1357	1.0696	1.0854	1.083	1.0605	1.0393	1.0317	0.9905	1.0041	1.0425	0.7271	0.823	0.8696	0.5823	0.6156	0.6492	0.3965	0.4667	0.4098	0.0101	0.0095	0.0111	1.0	1.0	1.0	1.1409	1.0963	1.066	1.136	1.0892	1.0953	1.1043	1.1083	1.1573	1.088	1.1092	1.1357	1.0696	1.0854	1.083	1.0605	1.0393	1.0317	0.9905	1.0041	1.0425	0.7271	0.823	0.8696	0.5823	0.6156	0.6492	0.3965	0.4667	0.4098	0.0101	0.0095	0.0111	0.0	0.0	5.863202130358571	0.9539987689532301	1.099771295064745	0.0001	-2.799323850976993	0.8860880198206592	0.06101458375111812	0.9686453613558078	0.11881603715570921	0.1599432439057646	0.01690913373537162	0.10615482104353541	0.8634556277056276	0.34457784275888187	262.5980012414408	6.977433420854342e-21	20.156304298887132	72.92728290241804	13.430484748262248	down
A204 Copanlisib	1	1.0	1.0	1.0	1.0783	1.061	1.0118	1.0606	1.0494	0.9349	0.95	0.9264	0.9036	0.774	0.6741	0.6849	0.621	0.5805	0.5471	0.5265	0.4298	0.4857	0.4526	0.3914	0.354	0.3394	0.3222	0.2865	0.2763	0.28	0.2468	0.2489	0.2435	0.2129	0.2461	0.2162	0.1713	1.0	1.0	1.0	1.0783	1.061	1.0118	1.0606	1.0494	0.9349	0.95	0.9264	0.9036	0.774	0.6741	0.6849	0.621	0.5805	0.5471	0.5265	0.4298	0.4857	0.4526	0.3914	0.354	0.3394	0.3222	0.2865	0.2763	0.28	0.2468	0.2489	0.2435	0.2129	0.2461	0.2162	0.1713	0.0	0.0	8.074496626334206	0.6117286623163176	1.1264639254117812	0.2217153249145325	-2.0987106931597683	0.5533282246145569	0.046285354423632845	0.9775918307913575	0.08924917576418467	0.06928655165801482	0.037151504762742454	0.02244990766779846	0.5680586580086578	0.30930543266372185	371.083070514734	9.64624684560316e-23	22.0156416287596	63.19662450414117	12.705805956002273	down
A204 Crenolanib	1	1.0	1.0	1.0	1.0884	1.0879	1.0798	1.0585	1.111	1.0327	1.0926	1.0977	1.0626	0.9991	1.0872	1.061	1.0408	1.0405	0.9417	0.8802	0.7362	0.8415	0.652	0.5671	0.5632	0.4766	0.4449	0.4501	0.4236	0.3722	0.4144	0.3856	0.2705	0.3214	0.0214	0.0163	0.0102	1.0	1.0	1.0	1.0884	1.0879	1.0798	1.0585	1.111	1.0327	1.0926	1.0977	1.0626	0.9991	1.0872	1.061	1.0408	1.0405	0.9417	0.8802	0.7362	0.8415	0.652	0.5671	0.5632	0.4766	0.4449	0.4501	0.4236	0.3722	0.4144	0.3856	0.2705	0.3214	0.0214	0.0163	0.0102	0.0	0.0	6.596618347247108	0.5587507179312259	1.1244945663458625	0.0001	-2.967276611657169	0.729063889106932	0.07408373799928147	0.9574743423924822	0.1866731419671103	0.11052886850228649	0.03770548429676383	0.111279760708774	0.7248930735930735	0.35925869066068183	191.388457613606	3.4120408228311156e-19	18.46698578142473	64.47519749027752	12.806679863112269	down
A204 Crizotinib	1	1.0	1.0	1.0	1.1174	1.0728	1.028	1.1008	1.0305	1.0276	1.0989	1.0454	1.1075	1.0914	1.0711	1.0921	1.1166	1.0896	1.0983	1.0675	1.0884	1.1175	1.0382	1.0952	1.0956	0.9793	0.9107	0.9992	0.8176	0.7268	0.9252	0.6049	0.5364	0.5887	0.0149	0.0069	0.0151	1.0	1.0	1.0	1.1174	1.0728	1.028	1.1008	1.0305	1.0276	1.0989	1.0454	1.1075	1.0914	1.0711	1.0921	1.1166	1.0896	1.0983	1.0675	1.0884	1.1175	1.0382	1.0952	1.0956	0.9793	0.9107	0.9992	0.8176	0.7268	0.9252	0.6049	0.5364	0.5887	0.0149	0.0069	0.0151	0.0	0.0	5.53602660813658	1.5529734284365064	1.0690052871088334	0.0001	-2.8660740552365946	0.9402760441933514	0.06610453953912393	0.9568699742608155	0.08787831508702053	0.3240364584104872	0.015165485522640203	0.11616715227002943	0.9094595238095236	0.318318639467059	188.59721907042132	4.084563499583303e-19	18.388854347907877	62.08165478557246	12.61629680167133	down
A204 Dabrafenib	1	1.0	1.0	1.0	1.0496	1.0422	0.9149	1.0636	1.0416	1.0126	1.0663	1.0167	1.0339	1.0456	1.0286	1.0544	1.0666	1.0256	1.0697	1.0272	0.9298	0.9761	1.0565	0.8827	0.8754	0.8872	0.8411	0.8006	0.7615	0.7699	0.7485	0.7356	0.6851	0.6495	0.7106	0.5743	0.5556	1.0	1.0	1.0	1.0496	1.0422	0.9149	1.0636	1.0416	1.0126	1.0663	1.0167	1.0339	1.0456	1.0286	1.0544	1.0666	1.0256	1.0697	1.0272	0.9298	0.9761	1.0565	0.8827	0.8754	0.8872	0.8411	0.8006	0.7615	0.7699	0.7485	0.7356	0.6851	0.6495	0.7106	0.5743	0.5556	0.0	0.0	6.219184341512015	0.8033922053165109	1.0381453372431169	0.5831022767401993	-0.6751177357479627	0.9167585806960484	0.04709408557216016	0.9078261753675252	0.20436592692497113	0.22428102234786151	0.015324269633632275	0.06211105102947141	0.9115588744588744	0.15511823517833773	83.71719298934669	7.3163712308156e-15	14.135704266644987	8.703577605045645	4.1261570827109635	down
A204 Dacomitinib	1	1.0	1.0	1.0	1.1183	1.1176	1.0539	1.0654	1.1429	1.0482	1.0838	1.1269	1.067	1.1107	1.065	1.0571	1.0447	1.0178	1.0484	1.148	1.047	1.0286	1.0806	1.0302	1.0586	0.9288	0.9934	1.0105	0.7388	0.7494	0.7658	0.2768	0.3938	0.3106	0.0136	0.0163	0.0117	1.0	1.0	1.0	1.1183	1.1176	1.0539	1.0654	1.1429	1.0482	1.0838	1.1269	1.067	1.1107	1.065	1.0571	1.0447	1.0178	1.0484	1.148	1.047	1.0286	1.0806	1.0302	1.0586	0.9288	0.9934	1.0105	0.7388	0.7494	0.7658	0.2768	0.3938	0.3106	0.0136	0.0163	0.0117	0.0	0.0	5.726600208764034	1.5906474702445486	1.0723386732675235	0.0001	-3.834105848178946	0.9048474352159984	0.041046110753677166	0.9860067145664295	0.03972431365249871	0.16996880271379147	0.009525184203691785	0.04648457947484671	0.877600432900433	0.3469919713876249	598.9544991319706	2.4834745579349367e-25	24.604940284795017	151.28907793472794	17.22080379251602	down
A204 Dactinomycin	1	1.0	1.0	1.0	1.1116	0.9717	0.9632	1.0661	0.9345	0.9705	0.7072	0.5751	0.6399	0.4109	0.3717	0.3953	0.2474	0.265	0.3182	0.2281	0.1989	0.2755	0.1909	0.16	0.2272	0.1885	0.2189	0.1942	0.1698	0.1619	0.1751	0.1662	0.1658	0.1519	0.1661	0.1799	0.1574	1.0	1.0	1.0	1.1116	0.9717	0.9632	1.0661	0.9345	0.9705	0.7072	0.5751	0.6399	0.4109	0.3717	0.3953	0.2474	0.265	0.3182	0.2281	0.1989	0.2755	0.1909	0.16	0.2272	0.1885	0.2189	0.1942	0.1698	0.1619	0.1751	0.1662	0.1658	0.1519	0.1661	0.1799	0.1574	0.0	0.0	8.74246763641077	1.2936618159786464	1.074385210207405	0.18789916337116044	-2.4118714095618423	0.38165637208540926	0.04671838519564406	0.9794517804867532	0.047839870974935285	0.1509304121894191	0.03234514967841217	0.012126315016557846	0.40907900432900435	0.3261417713110545	405.7439083138195	3.180940199511632e-23	22.497444495390038	77.03795378747265	13.709970212238094	down
A204 Dasatinib	1	1.0	1.0	1.0	1.1519	1.0617	1.024	1.1122	1.005	1.0012	1.1142	0.9777	1.078	1.1237	1.0065	0.9442	0.8863	0.811	0.7931	0.5441	0.4593	0.4991	0.3957	0.3643	0.3678	0.3788	0.3328	0.3573	0.3906	0.3124	0.3638	0.326	0.2894	0.3262	0.2888	0.2888	0.2651	1.0	1.0	1.0	1.1519	1.0617	1.024	1.1122	1.005	1.0012	1.1142	0.9777	1.078	1.1237	1.0065	0.9442	0.8863	0.811	0.7931	0.5441	0.4593	0.4991	0.3957	0.3643	0.3678	0.3788	0.3328	0.3573	0.3906	0.3124	0.3638	0.326	0.2894	0.3262	0.2888	0.2888	0.2651	0.0	0.0	7.665741040043371	1.6943071168500479	1.0607788567667262	0.32781548266753985	-1.6089459223461695	0.6511291794288956	0.04727118298835268	0.9797546151837082	0.04049897958289484	0.2258533403339682	0.016044563490717426	0.01438024068649992	0.6599430735930737	0.33227948612560737	411.4842888326664	2.6711705657413246e-23	22.57329837952068	47.12784749971721	11.248529947000774	down
A204 Dinaciclib	1	1.0	1.0	1.0	1.0217	1.0082	0.9627	1.0091	0.979	1.0775	0.9852	0.985	0.9792	0.8702	0.9851	0.8846	0.4773	0.4879	0.4813	0.3277	0.2636	0.1493	0.3081	0.2165	0.1818	0.2125	0.1867	0.1985	0.1762	0.1946	0.1901	0.1873	0.1707	0.1792	0.1953	0.1559	0.1876	1.0	1.0	1.0	1.0217	1.0082	0.9627	1.0091	0.979	1.0775	0.9852	0.985	0.9792	0.8702	0.9851	0.8846	0.4773	0.4879	0.4813	0.3277	0.2636	0.1493	0.3081	0.2165	0.1818	0.2125	0.1867	0.1985	0.1762	0.1946	0.1901	0.1873	0.1707	0.1792	0.1953	0.1559	0.1876	0.0	0.0	7.97424046789168	2.141815656322242	1.007916167504489	0.19700467516828102	-2.3436956962289583	0.5022454396886051	0.03846557653137731	0.9891265554344905	0.025769847558249275	0.2401330461893086	0.013810080384505801	0.010346210883314373	0.5167251082251082	0.3689934825190008	773.6892161276367	1.0129136058947928e-26	25.994427595195717	95.91137945788017	14.836648101072537	down
A204 Dovitinib	1	1.0	1.0	1.0	1.1203	1.1203	1.0663	1.095	1.0549	1.0342	1.0648	1.1258	0.9986	1.1114	1.0732	1.0199	0.9703	1.0719	0.9979	1.0078	1.0919	0.9872	0.8779	1.0222	0.8216	0.7973	0.7773	0.7399	0.4036	0.3649	0.2976	0.0934	0.0793	0.0716	0.0176	0.0119	0.0134	1.0	1.0	1.0	1.1203	1.1203	1.0663	1.095	1.0549	1.0342	1.0648	1.1258	0.9986	1.1114	1.0732	1.0199	0.9703	1.0719	0.9979	1.0078	1.0919	0.9872	0.8779	1.0222	0.8216	0.7973	0.7773	0.7399	0.4036	0.3649	0.2976	0.0934	0.0793	0.0716	0.0176	0.0119	0.0134	0.0	0.0	6.16732734208653	1.3611151589762878	1.054215924453843	0.0001	-5.2333397152416365	0.79443211091379	0.05064173310534018	0.98356506570894	0.04340533219791869	0.15341078735764535	0.012973586031128935	0.03694958980308247	0.7754696969696969	0.3950263522091457	508.6945530223073	1.9055443610177978e-24	23.71998093641111	182.78511104365353	18.22249344608647	down
A204 Doxorubicin_Hydrochloride	1	1.0	1.0	1.0	1.0803	1.0572	1.0535	1.0979	1.1088	1.0005	1.0461	1.0407	1.0342	0.9158	0.9303	0.9759	0.8266	0.6596	0.8495	0.6372	0.5077	0.5352	0.3402	0.3239	0.2792	0.1604	0.1118	0.1396	0.1287	0.1261	0.1298	0.111	0.139	0.1202	0.1009	0.139	0.1144	1.0	1.0	1.0	1.0803	1.0572	1.0535	1.0979	1.1088	1.0005	1.0461	1.0407	1.0342	0.9158	0.9303	0.9759	0.8266	0.6596	0.8495	0.6372	0.5077	0.5352	0.3402	0.3239	0.2792	0.1604	0.1118	0.1396	0.1287	0.1261	0.1298	0.111	0.139	0.1202	0.1009	0.139	0.1144	0.0	0.0	7.469458595113388	1.0123305568432475	1.0677260031558546	0.1017553759460497	-3.2542748636606964	0.5677224557259233	0.04198162841474483	0.989031241389013	0.04074037785000395	0.08772264695020637	0.01689061530095551	0.01691688197113931	0.5756525974025973	0.4009156582566891	766.6868592558511	1.1349317925422331e-26	25.94503023804146	142.53188688288424	16.906308087532437	down
A204 Duvelisib	1	1.0	1.0	1.0	1.1132	1.1003	1.0719	1.1212	1.1022	1.046	1.0755	1.0442	1.0834	1.095	1.0978	1.0946	1.1054	1.0746	1.0561	1.0787	1.0547	1.0569	1.0447	0.9554	1.0252	0.914	0.8981	0.912	0.7715	0.7841	0.728	0.5697	0.5559	0.5404	0.4123	0.4357	0.4875	1.0	1.0	1.0	1.1132	1.1003	1.0719	1.1212	1.1022	1.046	1.0755	1.0442	1.0834	1.095	1.0978	1.0946	1.1054	1.0746	1.0561	1.0787	1.0547	1.0569	1.0447	0.9554	1.0252	0.914	0.8981	0.912	0.7715	0.7841	0.728	0.5697	0.5559	0.5404	0.4123	0.4357	0.4875	0.0	0.0	5.8654890943109885	0.924931086481282	1.0858700320794414	0.33980436601681646	-1.1786447389214607	0.9397126198030932	0.027890999790183803	0.9841607114400723	0.08468426796396504	0.10565319512703648	0.007849175599569961	0.05041119660292955	0.9274153679653679	0.22161482939886337	528.1466180094358	1.1935240764092774e-24	23.923168815747108	32.62851106996522	9.487071917561519	down
A204 Edicotinib	1	1.0	1.0	1.0	1.1075	1.1044	1.0228	1.094	1.0841	1.0049	1.0069	1.1305	1.0304	1.0272	1.085	1.0462	1.0899	1.1162	1.0225	1.0324	1.1462	0.9983	0.9911	1.085	1.022	1.0104	1.1407	1.0007	1.0276	1.0957	0.9948	1.0536	1.1214	1.0439	1.0785	1.1079	1.0469	1.0	1.0	1.0	1.1075	1.1044	1.0228	1.094	1.0841	1.0049	1.0069	1.1305	1.0304	1.0272	1.085	1.0462	1.0899	1.1162	1.0225	1.0324	1.1462	0.9983	0.9911	1.085	1.022	1.0104	1.1407	1.0007	1.0276	1.0957	0.9948	1.0536	1.1214	1.0439	1.0785	1.1079	1.0469	0.0	0.0	5.537000461975656	9.99944663483526	1.0552749643195611	1.0774278027298172	0.10759107249979513	1.057769137957987	0.04614429588197801	0.02970763964102907	109.82501174180109	18355.05888704422	0.009824910881253134	0.02842720319277383	1.058671861471861	0.04685125789683511	0.2624467164145902	0.9805167703430878	0.008544973944001997	0.08685550442128355	-0.0	not
A204 Enasidenib	1	1.0	1.0	1.0	1.1364	1.1221	1.0971	1.0775	1.1242	1.0393	1.1486	1.0926	1.0889	1.0538	1.084	1.0903	1.1198	1.079	1.1153	1.091	1.1204	1.1218	1.1295	1.1029	1.0539	1.1482	1.1047	1.0824	1.1829	1.0411	1.0939	1.0254	0.9249	1.0199	0.7277	0.7259	0.7158	1.0	1.0	1.0	1.1364	1.1221	1.0971	1.0775	1.1242	1.0393	1.1486	1.0926	1.0889	1.0538	1.084	1.0903	1.1198	1.079	1.1153	1.091	1.1204	1.1218	1.1295	1.1029	1.0539	1.1482	1.1047	1.0824	1.1829	1.0411	1.0939	1.0254	0.9249	1.0199	0.7277	0.7259	0.7158	0.0	0.0	5.291884010145904	2.6387115940080887	1.1001426593921173	0.6599655016299193	-0.46625423730513255	1.070823454029018	0.03705352041860807	0.8940670381164185	0.3529839317810989	3.065362643977456	0.008007155942933596	0.2701504706270545	1.0580341991341993	0.1138771151838834	71.78471811859912	4.464793270228769e-14	13.350198645101841	4.925580832868767	2.493957395102321	down
A204 Encorafenib	1	1.0	1.0	1.0	1.0616	0.9832	0.925	1.0371	1.0164	0.919	1.0755	0.9872	0.9375	1.0445	1.0057	0.8959	1.0029	1.0071	0.9078	0.9788	1.0189	0.9668	1.0545	1.0043	0.9447	1.0264	0.9205	0.9325	0.8718	0.7918	0.8514	0.6605	0.5652	0.5804	0.5922	0.5718	0.5591	1.0	1.0	1.0	1.0616	0.9832	0.925	1.0371	1.0164	0.919	1.0755	0.9872	0.9375	1.0445	1.0057	0.8959	1.0029	1.0071	0.9078	0.9788	1.0189	0.9668	1.0545	1.0043	0.9447	1.0264	0.9205	0.9325	0.8718	0.7918	0.8514	0.6605	0.5652	0.5804	0.5922	0.5718	0.5591	0.0	0.0	5.853871563155433	2.348393769884377	0.9881448475869382	0.5646605956366746	-0.8139968872068958	0.9121689018308013	0.04595505518072362	0.9159429519275254	0.06838951204737319	0.7849250925390288	0.010234819609176521	0.03243943069790997	0.9027686147186147	0.15850623009177198	92.6218521514005	2.206859917698302e-15	14.656225233173387	11.538549713087809	5.104653954925244	down
A204 Ensartinib	1	1.0	1.0	1.0	1.0782	1.0665	1.063	1.0852	1.0754	1.0631	1.0661	1.0905	1.0196	1.0488	1.0464	1.0546	1.0636	1.066	1.0138	1.0752	1.0838	0.9847	1.0723	1.0634	0.9755	1.0821	1.0965	0.9937	0.9588	0.9685	1.014	0.818	0.7477	0.8512	0.3787	0.2721	0.3274	1.0	1.0	1.0	1.0782	1.0665	1.063	1.0852	1.0754	1.0631	1.0661	1.0905	1.0196	1.0488	1.0464	1.0546	1.0636	1.066	1.0138	1.0752	1.0838	0.9847	1.0723	1.0634	0.9755	1.0821	1.0965	0.9937	0.9588	0.9685	1.014	0.818	0.7477	0.8512	0.3787	0.2721	0.3274	0.0	0.0	5.197843818182276	1.7070414920100898	1.053296790677769	0.0001	-1.592157243451533	0.9883692437241199	0.03610521809482278	0.9711617926684256	0.20411878542582065	0.5141008658425181	0.00808948835071148	0.3474466283657157	0.9634538961038958	0.21262866204697936	286.2966833613676	2.399848249417168e-21	20.619816219340223	40.836310553785786	10.552455843394457	down
