Name	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11
A204 Itacitinib 3	1	1.0092	1.016	1.0131	1.0172	1.0161	1.0386	1.0173	0.947	0.8798	0.897	0.8196
A204 Ivosidenib 1	1	1.0749	1.0112	1.0985	1.0421	1.0275	0.9847	0.9979	1.0214	1.0677	0.9757	0.8872
A204 Ivosidenib 2	1	1.074	1.1048	1.129	1.1018	1.0641	1.1023	1.0294	1.008	1.0076	1.0495	1.0105
A204 Ivosidenib 3	1	1.0603	0.9741	1.1165	1.0387	1.0156	1.0149	1.1122	1.016	1.095	1.0788	1.0166
A204 K-252a 1	1	1.1218	1.1277	1.0469	1.0569	0.9388	0.6818	0.5505	0.4466	0.3694	0.305	0.0126
A204 K-252a 2	1	1.0325	1.1432	1.084	1.106	0.9814	0.6722	0.527	0.441	0.3722	0.3244	0.0152
A204 K-252a 3	1	1.0226	1.049	1.0512	1.0594	0.9033	0.6754	0.504	0.4129	0.379	0.3015	0.013
A204 KX2-391 1	1	1.1158	1.1141	1.1522	1.0563	1.0524	0.94	0.5311	0.3589	0.3553	0.3301	0.2739
A204 KX2-391 2	1	1.0972	1.0303	1.0776	1.0119	0.9462	0.9305	0.4113	0.3282	0.341	0.2906	0.268
A204 KX2-391 3	1	1.0547	1.0725	1.0908	1.0759	1.1111	0.8107	0.4309	0.3927	0.3281	0.3101	0.2551
A204 Lapatinib 1	1	1.0961	1.0881	1.0353	1.1225	1.0522	1.1539	1.0842	1.1563	1.0705	0.6819	0.0289
A204 Lapatinib 2	1	1.0694	1.1125	1.1118	1.0742	1.0762	1.0502	1.1144	1.1121	1.0521	0.8079	0.0296
A204 Lapatinib 3	1	1.0037	1.0214	1.0228	1.0127	1.0648	1.0436	1.0194	0.9903	1.0302	0.6119	0.0052
A204 Larotrectinib 1	1	1.1178	1.1343	1.1281	1.1103	1.0615	1.0649	1.1361	1.0852	1.0519	1.1087	1.0882
A204 Larotrectinib 2	1	1.1101	1.0868	1.0722	1.0506	1.1224	1.0739	1.0443	1.0825	1.0083	1.108	1.1051
A204 Larotrectinib 3	1	1.0896	1.0811	1.1417	1.0268	1.1342	1.1037	1.0785	1.1536	1.1218	1.1274	1.0735
A204 Leniolisib 1	1	1.0774	1.0453	0.9606	0.9959	0.9832	1.0012	0.9905	0.9636	0.8857	0.7547	0.552
A204 Leniolisib 2	1	1.0463	1.1393	1.1102	1.1032	1.0901	1.1011	1.116	1.0756	1.005	0.8488	0.6663
A204 Leniolisib 3	1	1.0059	0.9948	0.9371	1.026	1.0184	0.9502	0.9164	0.9175	0.8005	0.7015	0.5201
A204 Lenvatinib 1	1	1.0499	1.118	1.1123	1.0101	0.8454	0.5674	0.44	0.3552	0.3114	0.1893	0.1872
A204 Lenvatinib 2	1	0.9965	0.9895	0.9531	0.9969	0.7483	0.5794	0.3533	0.3435	0.2446	0.1927	0.1557
A204 Lenvatinib 3	1	0.9602	1.0164	1.022	1.0417	0.7762	0.5049	0.4233	0.3358	0.2456	0.1759	0.1575
A204 Lestaurtinib 1	1	1.0853	1.1759	1.1203	1.0759	1.0098	0.8121	0.5411	0.4221	0.339	0.2856	0.1074
A204 Lestaurtinib 2	1	1.0828	1.0302	1.0322	0.9655	0.9261	0.7209	0.4991	0.3932	0.33	0.2945	0.1095
A204 Lestaurtinib 3	1	1.048	0.996	1.0506	1.0166	0.9651	0.8306	0.6412	0.3192	0.2947	0.2507	0.137
A204 Lifirafenib 1	1	1.1113	1.1015	1.1312	1.1114	1.0752	1.0925	1.0415	0.7656	0.5519	0.375	0.3392
A204 Lifirafenib 2	1	1.1089	1.1321	1.1442	1.0947	1.117	1.1292	1.1293	0.7536	0.433	0.3864	0.296
A204 Lifirafenib 3	1	1.0742	1.1127	1.0955	1.1062	1.1183	1.0955	1.1246	0.8252	0.4853	0.3786	0.3146
A204 Linifanib 1	1	1.1147	1.0619	1.0859	1.0795	1.0517	1.0725	0.6782	0.4564	0.4362	0.43	0.4498
A204 Linifanib 2	1	1.056	1.1553	1.1182	1.0674	1.0875	1.0237	0.6245	0.5405	0.4681	0.4346	0.4296
A204 Linifanib 3	1	1.0458	1.1192	1.0442	1.0707	1.0541	0.8241	0.673	0.4114	0.4004	0.3768	0.4383
A204 Linsitinib 1	1	1.1307	1.0715	1.0769	1.1112	1.0409	1.0904	1.1344	1.0773	0.9302	0.867	0.4571
A204 Linsitinib 2	1	1.089	1.1	1.0503	1.0107	1.0342	1.0083	0.9665	0.9305	0.8354	0.7093	0.4825
A204 Linsitinib 3	1	1.0337	0.9891	1.0348	1.0573	1.0095	1.0057	1.0117	0.9618	0.9549	0.69	0.4881
A204 Lorlatinib 1	1	1.0947	1.109	1.114	1.1317	1.1118	0.973	1.022	1.0279	0.9631	0.9313	1.0109
A204 Lorlatinib 2	1	1.0915	1.139	1.1492	1.1528	1.1221	1.1308	1.0974	1.0899	1.0543	1.0174	1.0212
A204 Lorlatinib 3	1	1.0662	1.0923	1.0425	1.1048	1.0717	1.0949	1.0423	1.0357	1.0011	0.9939	0.9311
A204 Losmapimod 1	1	1.0903	1.0429	1.065	1.0475	1.0836	1.0661	1.035	1.0014	1.023	0.9648	0.9289
A204 Losmapimod 2	1	1.0475	1.0869	1.0531	1.0862	1.1141	1.0525	1.1054	1.0367	1.0271	0.9879	0.8482
A204 Losmapimod 3	1	1.0318	1.0692	1.0985	1.0574	1.0898	1.0889	1.0615	1.0575	1.0447	1.0223	0.9249
A204 Lucitanib 1	1	1.0944	1.1045	0.9354	0.9129	0.8045	0.5379	0.4024	0.3723	0.2624	0.1607	0.156
A204 Lucitanib 2	1	1.0217	1.0297	1.1039	1.0574	0.8063	0.571	0.4173	0.4293	0.271	0.1745	0.1374
A204 Lucitanib 3	1	1.0118	1.079	1.0792	1.0483	0.966	0.6434	0.4446	0.3702	0.2608	0.182	0.1652
A204 Masitinib 1	1	1.0274	1.0728	1.0571	0.9972	1.1138	0.9536	0.7711	0.4746	0.3037	0.208	0.0352
A204 Masitinib 2	1	0.9971	1.0333	1.0686	1.0224	1.0546	1.0131	0.7603	0.4822	0.2886	0.179	0.0463
A204 Masitinib 3	1	0.9924	0.9949	1.0435	1.1193	1.0896	0.9602	0.7835	0.4598	0.3178	0.1944	0.0358
A204 Midostaurin 1	1	1.066	1.0347	1.0201	0.9949	1.0308	0.938	0.8243	0.4707	0.2802	0.2102	0.1658
A204 Midostaurin 2	1	1.0598	1.0408	1.0965	1.0421	0.9932	0.9099	0.755	0.4955	0.2771	0.1882	0.1574
A204 Midostaurin 3	1	0.9954	1.0091	0.9554	0.9542	0.9917	1.0354	0.7964	0.4902	0.231	0.1777	0.148
A204 Momelotinib 1	1	1.0775	1.1185	1.068	1.0418	1.1312	1.1165	1.0065	0.7907	0.6385	0.5334	0.2824
A204 Momelotinib 2	1	1.0185	1.0304	1.018	1.066	1.0131	1.0421	0.9732	0.7618	0.6521	0.508	0.3158
A204 Momelotinib 3	1	1.0059	1.0747	1.0632	1.0504	0.9825	1.0299	1.0	0.7682	0.6475	0.4537	0.2552
A204 Motesanib 1	1	1.0161	1.0451	1.0028	0.9858	0.9468	0.8775	0.7211	0.5296	0.3865	0.381	0.3022
A204 Motesanib 2	1	0.9748	1.0253	1.052	1.0126	0.995	0.9466	0.7307	0.505	0.3911	0.376	0.3075
A204 Motesanib 3	1	0.9401	0.9578	0.979	0.9859	0.9622	0.862	0.8272	0.5371	0.4012	0.3778	0.3252
A204 Nemiralisib 1	1	1.0305	1.0129	1.0429	0.9764	1.0198	0.9888	0.9471	0.8949	0.8605	0.5987	0.3802
A204 Nemiralisib 2	1	0.9713	0.9704	0.9736	0.9714	0.9849	0.9629	0.9587	0.8685	0.7885	0.6675	0.3388
A204 Nemiralisib 3	1	0.9397	0.9797	0.9782	0.9996	0.9061	0.9581	0.9621	0.9286	0.8924	0.6257	0.3569
A204 Neratinib 1	1	1.1037	1.1101	1.0995	1.0888	1.0177	1.0244	0.9456	0.6818	0.4243	0.3346	0.0017
A204 Neratinib 2	1	1.0845	1.088	1.0693	1.0986	1.0308	1.0665	1.0174	0.6527	0.3726	0.3585	-0.0077
A204 Neratinib 3	1	1.0791	1.086	1.0594	1.1048	1.052	1.0857	1.0742	0.6608	0.3884	0.3213	0.002
A204 Netarsudil 1	1	1.0579	1.084	1.0693	1.0493	1.0733	1.0692	0.9004	0.9125	0.7079	0.6665	0.0069
A204 Netarsudil 2	1	1.0344	1.0469	1.0564	1.0432	0.9961	0.9518	0.8782	0.8153	0.7382	0.6541	0.0082
A204 Netarsudil 3	1	1.0081	1.0188	1.0063	0.9843	0.9516	0.869	0.7445	0.7309	0.6623	0.5075	0.007
A204 Nilotinib 1	1	1.0478	1.0233	1.0558	1.0688	1.0878	1.0828	0.956	0.694	0.4336	0.3747	0.3655
A204 Nilotinib 2	1	1.0	0.9794	0.9722	0.9994	1.0506	1.0748	0.9738	0.6133	0.4296	0.2932	0.3217
A204 Nilotinib 3	1	0.9523	0.9341	1.073	1.0413	1.0205	1.0631	1.0864	0.6795	0.3985	0.353	0.3484
A204 Nintedanib 1	1	1.0881	1.0463	1.0404	1.0598	0.8854	0.6884	0.5056	0.4355	0.3952	0.3382	0.2276
A204 Nintedanib 2	1	1.0311	1.0295	1.0124	0.9684	0.7891	0.488	0.4051	0.3594	0.3137	0.2817	0.2265
A204 Nintedanib 3	1	0.991	1.0563	1.0189	0.9622	0.8187	0.5216	0.3899	0.3815	0.4203	0.333	0.2064
A204 Niraparib 1	1	1.0911	1.061	1.0776	1.1361	1.0823	1.086	1.0748	1.0327	0.9851	0.9062	0.7128
A204 Niraparib 2	1	1.0674	1.1237	1.0726	1.1182	1.0872	1.105	1.056	1.0161	0.9648	0.887	0.6814
A204 Niraparib 3	1	1.0406	1.0974	0.9951	0.9653	0.9807	1.0225	1.0606	0.9451	0.9406	0.8628	0.6779
A204 Olmutinib 1	1	1.1168	1.0166	1.0418	1.0997	1.0839	1.0624	0.9769	1.0465	0.8909	0.4985	0.1427
A204 Olmutinib 2	1	1.0846	1.093	1.075	1.047	1.0224	1.0238	1.0184	1.0067	0.9043	0.6234	0.2033
A204 Olmutinib 3	1	1.0605	1.049	1.0759	1.0237	1.0586	1.0533	1.0363	1.0418	0.9905	0.5809	0.184
A204 Orantinib 1	1	1.0953	1.1097	1.0672	1.1248	1.1158	1.0859	1.0798	1.0248	0.9874	0.995	0.8798
A204 Orantinib 2	1	1.0806	1.1365	1.2055	1.0545	1.1654	1.0928	1.204	1.0994	1.0863	0.9567	0.912
A204 Orantinib 3	1	1.0195	1.118	1.0957	1.1048	1.1285	1.0803	1.0952	1.0263	1.0111	0.9756	0.8527
A204 Osimertinib 1	1	1.1387	1.1456	1.1687	1.0782	1.0736	1.0999	1.0488	0.9015	0.8066	0.6648	0.1926
A204 Osimertinib 2	1	0.979	0.9911	0.9739	1.0095	1.0007	1.0338	1.0309	0.9108	0.7181	0.4431	0.0579
A204 Osimertinib 3	1	0.9732	0.9929	1.0205	1.0466	0.9652	0.9593	1.0032	0.9081	0.8067	0.6384	0.1724
A204 Pacritinib 1	1	1.1068	1.0373	1.0824	1.1043	1.084	1.0115	0.9087	0.6853	0.3884	0.0394	0.0539
A204 Pacritinib 2	1	1.0648	1.0513	1.054	1.0666	1.05	1.0046	0.8977	0.6129	0.3563	0.0388	0.0578
A204 Pacritinib 3	1	1.0389	1.0666	1.0665	1.1305	1.0671	1.0371	0.9464	0.6653	0.4479	0.032	0.0452
A204 Palbociclib 1	1	1.0703	1.1232	1.1659	1.1217	1.0696	1.0637	0.847	0.8016	0.7125	0.5451	0.4146
A204 Palbociclib 2	1	1.0454	1.0414	1.0478	1.0916	1.0605	0.9199	0.7659	0.7059	0.6366	0.5676	0.3501
A204 Palbociclib 3	1	1.0275	1.0407	1.0114	1.0244	0.971	0.977	0.81	0.8224	0.5974	0.5556	0.4066
A204 Pazopanib 1	1	1.0492	1.0179	1.0761	0.9965	0.9277	0.9502	0.5503	0.3438	0.3173	0.2785	0.2893
A204 Pazopanib 2	1	1.03	1.1542	1.0724	1.0643	1.0534	0.9958	0.7621	0.3547	0.367	0.3247	0.2428
A204 Pazopanib 3	1	1.0013	1.0065	1.0416	1.0209	0.9504	0.8368	0.5199	0.3465	0.343	0.2799	0.1975
A204 Peficitinib 1	1	1.0746	1.0231	1.0581	1.0727	1.0624	1.0431	0.9989	0.9349	0.9093	0.6967	0.4664
A204 Peficitinib 2	1	1.0528	1.0855	1.0996	1.0085	1.017	1.143	0.9677	1.0244	0.8836	0.6829	0.4135
A204 Peficitinib 3	1	1.0527	1.094	1.0662	1.0955	1.103	1.0306	1.1059	0.9189	0.9449	0.7349	0.4251
A204 Pemigatinib 1	1	1.1074	1.0303	0.959	0.9345	0.7571	0.7116	0.5656	0.5227	0.5304	0.3673	0.34
A204 Pemigatinib 2	1	1.0263	0.9799	0.949	1.0017	0.9166	0.7366	0.6038	0.5982	0.5308	0.3915	0.3229
A204 Pemigatinib 3	1	0.9986	1.0583	1.0331	1.0369	0.8554	0.6789	0.6286	0.5726	0.488	0.377	0.3373
A204 Perifosine 1	1	1.1034	1.0973	1.1424	1.1074	1.1139	1.119	1.1252	1.1046	1.1251	1.1421	1.1402
A204 Perifosine 2	1	1.0265	1.0561	0.9837	1.0439	0.985	0.9993	1.0058	0.9557	0.9507	0.9726	0.9701
A204 Perifosine 3	1	1.0066	1.0892	1.0834	1.0686	1.0914	1.0785	1.1192	1.1082	1.0255	1.0798	1.1314
A204 Pexidartinib 1	1	1.1852	1.1703	1.1168	1.0646	1.1051	1.1703	1.0864	0.8971	0.568	0.4335	0.3721
A204 Pexidartinib 2	1	1.1184	1.0865	1.0755	1.0356	1.0251	1.0463	0.9857	0.867	0.5825	0.4869	0.3757
A204 Pexidartinib 3	1	1.1112	1.1544	1.0887	1.1457	1.0792	1.0232	1.0646	0.9301	0.5785	0.4681	0.4317
A204 Ponatinib 1	1	1.0864	1.109	1.1114	1.1116	1.0965	0.6663	0.2865	0.1218	0.05	0.0163	0.0042
A204 Ponatinib 2	1	1.015	1.0429	1.0958	1.0685	0.9105	0.5595	0.2572	0.1142	0.0544	0.0114	0.0036
A204 Ponatinib 3	1	1.0098	1.0085	0.9981	1.0032	0.963	0.6594	0.2178	0.1266	0.0606	0.0126	0.0044
A204 Quizartinib 1	1	1.0779	1.0598	1.0753	1.0556	1.0727	0.9331	0.8052	0.4739	0.4373	0.3956	0.3939
A204 Quizartinib 2	1	1.0688	1.0873	1.0782	1.0893	1.0708	0.9905	0.7491	0.4593	0.4236	0.3769	0.4173
A204 Quizartinib 3	1	1.013	1.0986	1.0223	1.0985	1.0589	0.9156	0.7003	0.4814	0.3978	0.3338	0.3755
A204 Radotinib 1	1	1.1023	1.1351	1.1014	1.1212	1.1416	1.1472	1.1243	1.0978	0.8783	0.549	0.4458
A204 Radotinib 2	1	1.0922	1.1111	1.1055	1.1866	1.1669	1.1426	1.1521	1.1216	0.8445	0.6882	0.4728
A204 Radotinib 3	1	1.0651	1.0759	1.0591	1.0944	1.0986	1.1143	1.0644	0.9987	0.7855	0.6513	0.4352
A204 Rapamycin 1	1	0.9363	0.7032	0.661	0.5596	0.5308	0.5139	0.5153	0.4902	0.4727	0.4507	0.4194
A204 Rapamycin 2	1	0.9055	0.7018	0.5989	0.5489	0.5137	0.4906	0.467	0.4446	0.4469	0.4281	0.4155
A204 Rapamycin 3	1	0.8404	0.7162	0.5806	0.5168	0.4954	0.4939	0.4854	0.4568	0.4399	0.3963	0.3905
A204 Regorafenib 1	1	1.1002	1.1148	1.1077	1.1245	1.0833	1.0733	1.0481	0.6139	0.4283	0.3287	0.2249
A204 Regorafenib 2	1	1.0812	1.0717	1.071	1.0229	1.0823	1.0143	0.9279	0.6015	0.4304	0.268	0.2144
A204 Regorafenib 3	1	1.0123	1.015	0.9772	1.0867	1.0704	1.0633	0.9862	0.5523	0.4444	0.3194	0.2183
A204 Ribociclib 1	1	1.1083	1.1216	1.1027	1.12	1.0796	1.08	0.9532	0.8856	0.9359	0.7747	0.651
A204 Ribociclib 2	1	1.066	1.0265	1.0101	1.07	0.974	1.0083	0.9387	0.9153	0.9713	0.8258	0.6003
A204 Ribociclib 3	1	1.0461	1.1224	1.1163	1.0796	1.1003	1.0691	1.0087	0.9207	0.8568	0.7852	0.6671
A204 Ridaforolimus 1	1	1.0181	0.921	0.7639	0.6944	0.5492	0.5778	0.5801	0.5176	0.5333	0.5579	0.4959
A204 Ridaforolimus 2	1	1.007	0.8937	0.8112	0.7133	0.6805	0.6195	0.5929	0.5509	0.509	0.508	0.5088
A204 Ridaforolimus 3	1	0.9639	0.9305	0.7747	0.6246	0.5745	0.5477	0.5541	0.4679	0.5544	0.4724	0.492
A204 Rigosertib 1	1	1.118	1.1053	1.0874	1.091	1.1418	1.0537	1.0444	0.7411	0.4042	0.3187	0.237
A204 Rigosertib 2	1	1.0929	1.0199	1.0402	1.0895	1.0331	1.0651	0.9753	0.6397	0.3881	0.3159	0.2567
A204 Rigosertib 3	1	1.0418	1.0699	1.1005	1.089	1.0879	1.1014	1.0116	0.6355	0.4025	0.3225	0.2512
A204 Roblitinib 1	1	1.0606	1.0247	1.0048	1.0702	1.0857	1.0261	1.0836	1.0566	0.9933	0.9621	0.8027
A204 Roblitinib 2	1	1.0465	1.1169	0.9972	1.0639	1.0543	1.041	1.0657	1.0323	1.096	0.8658	0.8065
A204 Roblitinib 3	1	1.0393	1.135	1.0767	1.0984	1.031	1.1289	0.9781	0.9701	0.9871	0.9371	0.828
A204 Rociletinib 1	1	1.0766	1.0386	1.0568	1.0428	1.0292	1.0017	1.1129	1.0785	1.0512	0.5692	0.2997
A204 Rociletinib 2	1	1.0648	1.0745	1.1947	1.1946	1.1788	1.1252	1.068	1.0973	0.9365	0.6139	0.3352
A204 Rociletinib 3	1	1.0298	1.1227	1.1278	1.0714	1.1446	1.0032	1.1508	1.0759	1.1082	0.5826	0.2722
A204 Rogaratinib 1	1	1.1128	1.1234	1.1243	1.0668	1.0711	1.0094	0.7856	0.6529	0.5564	0.4239	0.2961
A204 Rogaratinib 2	1	1.1038	1.1045	1.0862	1.0663	1.0052	0.8937	0.8788	0.6587	0.5404	0.4445	0.25
A204 Rogaratinib 3	1	1.0411	0.9961	1.0528	1.0998	1.073	0.946	0.8159	0.5814	0.548	0.4502	0.2577
A204 Ruboxistaurin 1	1	1.0985	1.0425	1.0837	1.0714	0.9724	1.0976	1.0113	1.0562	0.8284	0.7858	0.0576
A204 Ruboxistaurin 2	1	1.0961	1.1048	1.115	1.0816	1.0992	1.0895	1.0616	1.0311	0.8952	0.8242	0.0483
A204 Ruboxistaurin 3	1	1.0489	1.0748	1.0443	1.0411	1.1072	1.065	1.0047	1.0507	0.9198	0.8149	0.0376
A204 Ruxolitinib 1	1	1.0359	1.0141	1.0504	0.9964	1.0184	1.0082	1.0196	1.0031	0.9091	0.7387	0.6057
A204 Ruxolitinib 2	1	1.011	1.0361	1.0391	1.0297	0.9863	1.0064	1.0028	0.9981	0.9152	0.8439	0.7062
A204 Ruxolitinib 3	1	1.0086	1.05	0.9601	1.0489	1.0376	1.0159	1.0029	0.9476	1.0551	0.7856	0.6525
A204 Saracatinib 1	1	1.0456	1.0153	1.0287	1.0652	1.0151	1.0331	1.0532	1.0083	0.9347	0.6986	0.496
A204 Saracatinib 2	1	1.0284	1.0604	1.0432	1.0308	1.018	0.9999	0.9695	0.8965	0.8448	0.6837	0.5002
A204 Saracatinib 3	1	1.0179	1.0775	1.1018	1.0858	1.0993	0.9899	0.9546	0.9852	0.8652	0.6537	0.4072
A204 Selinexor 1	1	1.1114	1.1357	1.1014	1.0837	0.9905	0.9327	0.6825	0.4617	0.2839	0.2306	0.1848
A204 Selinexor 2	1	1.1103	1.0986	1.0922	1.0585	1.0115	0.9002	0.705	0.4517	0.3148	0.2536	0.1668
A204 Selinexor 3	1	1.0654	1.0936	1.0604	1.0854	0.9853	0.8192	0.6447	0.4109	0.2969	0.1694	0.1613
A204 Selonsertib 1	1	1.1275	1.0248	1.1197	1.1527	1.085	1.1064	1.1511	1.108	1.0094	0.8486	0.3949
A204 Selonsertib 2	1	1.084	1.0059	0.9909	1.0604	1.0273	1.0517	1.0945	1.0488	0.9967	0.7661	0.3906
A204 Selonsertib 3	1	0.9967	1.0343	0.9834	1.0626	1.0855	1.0919	1.0477	1.0484	1.0251	0.7918	0.381
A204 Selumetinib 1	1	1.0695	0.9681	1.0289	1.059	0.9871	0.9811	0.9391	0.9578	0.9095	0.9328	0.7772
A204 Selumetinib 2	1	1.0607	0.9952	0.9777	1.0431	1.0172	0.9789	0.8869	0.9808	0.9721	0.9472	0.8186
A204 Selumetinib 3	1	0.9656	1.0973	1.0188	1.0626	0.9593	0.9709	1.0157	0.9798	0.9347	0.9301	0.8375
A204 Semaxanib 1	1	1.0882	1.0421	1.0185	1.0396	1.0316	1.0007	0.8912	0.8147	0.7871	0.6165	0.3322
A204 Semaxanib 2	1	1.0138	1.0041	0.9669	0.9499	0.9281	0.9233	0.8917	0.8741	0.8672	0.5527	0.2966
A204 Semaxanib 3	1	0.9552	1.0387	0.9078	0.9075	0.9712	0.8514	0.8654	0.8658	0.8137	0.5333	0.3606
A204 Sorafenib 1	1	1.1503	1.1221	1.1254	1.1806	1.0994	1.1034	0.9758	0.5816	0.5028	0.4011	0.166
A204 Sorafenib 2	1	1.0461	1.0641	1.0383	1.0594	1.0271	1.0905	1.0112	0.5793	0.5229	0.3978	0.1707
A204 Sorafenib 3	1	1.0209	1.1094	1.1073	1.0779	1.0533	1.0361	0.7565	0.5395	0.505	0.3574	0.1333
A204 Sulfatinib 1	1	1.1284	1.1053	1.1288	1.141	1.1135	1.1044	1.0108	0.9011	0.5699	0.2529	0.1325
A204 Sulfatinib 2	1	1.128	1.0876	1.0822	1.0593	1.0171	0.96	0.9843	0.8668	0.4913	0.2825	0.1223
A204 Sulfatinib 3	1	1.0194	1.062	1.03	0.9588	1.0763	0.9999	1.0439	0.8665	0.5468	0.3149	0.1539
A204 Sunitinib 1	1	1.0869	1.0084	0.9926	0.9469	0.8258	0.5641	0.473	0.3945	0.3313	0.1966	0.0037
A204 Sunitinib 2	1	1.0832	1.1148	1.0572	1.0002	0.7816	0.5	0.4226	0.361	0.3233	0.2035	0.0016
A204 Sunitinib 3	1	0.9951	0.9742	0.9752	0.9342	0.7788	0.4831	0.3801	0.3321	0.2986	0.2169	0.0036
A204 Talazoparib 1	1	0.9695	0.9489	0.9626	0.9576	0.9199	0.8142	0.7321	0.7015	0.6628	0.5419	0.4028
A204 Talazoparib 2	1	0.9649	1.0178	1.003	0.9405	0.9014	0.9246	0.7155	0.6831	0.5739	0.5163	0.3864
A204 Talazoparib 3	1	0.9649	0.9957	0.9235	0.8967	0.8962	0.7983	0.6974	0.6368	0.4913	0.4994	0.4066
A204 Taselisib 1	1	1.171	1.1221	1.0346	0.9916	0.8793	0.7236	0.6027	0.5673	0.4568	0.3704	0.3024
A204 Taselisib 2	1	1.0261	1.0194	0.9862	0.8721	0.7568	0.7131	0.5928	0.5345	0.4258	0.31	0.2668
A204 Taselisib 3	1	0.9665	0.9508	0.9578	0.9079	0.9193	0.7889	0.6329	0.5116	0.4214	0.3809	0.3007
A204 Tazemetostat 1	1	1.069	1.1418	1.0654	1.0925	0.9801	1.0611	1.0507	1.0823	1.1086	1.1397	1.0489
A204 Tazemetostat 2	1	1.0332	1.1187	1.1183	1.0978	1.0559	1.0786	1.1018	1.097	1.07	1.0828	1.0597
A204 Tazemetostat 3	1	1.0085	1.0013	1.0603	1.0294	1.0496	1.0661	1.0872	1.0611	1.0468	1.0587	1.0307
A204 Temsirolimus 1	1	0.9491	0.8653	0.6304	0.5424	0.5195	0.4882	0.464	0.4532	0.4391	0.3933	0.3254
A204 Temsirolimus 2	1	0.935	0.7711	0.6494	0.5594	0.5431	0.4979	0.4709	0.4399	0.4166	0.3775	0.3305
A204 Temsirolimus 3	1	0.8917	0.65	0.5866	0.5522	0.5408	0.5258	0.4938	0.4651	0.4363	0.4052	0.3466
A204 Tepotinib 1	1	1.1707	1.1443	1.1367	1.1612	1.1217	1.0625	1.1239	1.0756	1.1672	1.1319	0.8224
A204 Tepotinib 2	1	1.0838	1.0815	1.1126	1.0498	1.0356	1.0461	1.0325	1.0175	1.0294	1.0487	0.739
A204 Tepotinib 3	1	1.0763	1.0413	1.0512	1.0737	1.084	1.0391	1.1002	1.0608	1.0172	0.986	0.7198
A204 Tideglusib 1	1	1.1282	1.1278	1.1215	1.1534	1.1401	1.1167	1.0959	1.1259	1.1396	1.1365	1.0892
A204 Tideglusib 2	1	1.0912	1.1387	1.1312	1.1238	1.1542	1.1227	1.1405	1.1248	1.1226	1.0706	0.9995
A204 Tideglusib 3	1	1.0638	1.1276	1.0965	1.0924	1.1268	1.0936	1.1196	1.0994	1.1411	1.0985	1.1229
A204 Tivantinib 1	1	1.1143	0.9701	1.0185	1.1029	1.0244	1.0415	1.0206	1.0601	0.463	0.4286	0.3355
A204 Tivantinib 2	1	1.0997	1.0766	1.1735	1.1676	1.1806	1.1333	1.1194	1.064	0.4315	0.4941	0.3441
A204 Tivantinib 3	1	1.0355	1.0922	1.0839	1.0514	1.0825	1.0267	1.0409	1.0313	0.4691	0.3932	0.3128
A204 Tivozanib 1	1	1.1286	1.0632	1.0638	1.0969	1.0585	0.7039	0.524	0.4658	0.4516	0.3464	0.2426
A204 Tivozanib 2	1	1.1266	1.128	1.1243	1.1016	0.9326	0.7358	0.5286	0.4324	0.4015	0.3415	0.2363
A204 Tivozanib 3	1	1.0409	1.0337	1.0751	1.0539	1.0038	0.696	0.4597	0.4162	0.4008	0.3563	0.2054
A204 Tofacitinib 1	1	1.1198	1.1098	1.0964	1.0655	1.1278	1.148	1.051	1.074	1.1051	1.0377	0.9981
A204 Tofacitinib 2	1	1.0802	1.0823	1.015	1.1028	0.9996	0.9737	1.0395	1.0747	1.0146	1.0114	0.9535
A204 Tofacitinib 3	1	1.0582	1.0903	1.0169	1.0615	1.0674	0.9985	0.9552	1.0447	0.9987	1.0147	1.0189
A204 Trametinib 1	1	1.1623	1.0747	1.1029	1.0902	1.0256	0.9492	0.7004	0.603	0.5511	0.5308	0.4736
A204 Trametinib 2	1	1.0912	1.1322	1.1075	1.1137	1.0913	1.0467	0.8427	0.5686	0.5618	0.545	0.498
A204 Trametinib 3	1	0.9959	1.0337	1.0469	1.0447	1.0009	0.9361	0.7657	0.5577	0.5202	0.5308	0.5015
A204 Tucatinib 1	1	1.0977	1.084	1.0989	1.1165	1.1011	1.0944	1.1178	1.0488	1.0064	1.0362	0.6542
A204 Tucatinib 2	1	1.0906	1.0979	1.0978	1.0854	1.0812	1.0841	1.0706	0.96	0.9638	0.8368	0.5966
A204 Tucatinib 3	1	1.0869	1.0572	1.0562	1.0983	1.1041	1.072	1.0802	1.0524	1.0957	1.081	0.6581
A204 Umbralisib 1	1	1.1063	1.1123	1.1017	1.1132	1.0788	1.0887	1.0776	1.0069	0.9038	1.0036	0.9188
A204 Umbralisib 2	1	1.0888	1.1427	1.1492	1.1361	1.1184	1.1013	1.1233	1.11	1.0379	1.0434	0.9015
A204 Umbralisib 3	1	1.0532	1.0811	1.1155	1.1201	1.0437	1.0711	1.0415	1.0793	1.0167	1.0124	0.8795
A204 Upadacitinib 1	1	1.0876	1.1421	1.13	1.0771	1.0739	1.1002	1.135	1.0993	1.0578	0.9542	0.8996
A204 Upadacitinib 2	1	1.0679	1.0357	1.0567	1.0772	1.0735	1.0709	1.0503	1.0502	1.0301	0.9751	0.8568
